08/03/2016 05:56:14;VISIT;01495929;STOPS_UTL3;
08/03/2016 09:11:44;LOGOFF;01495929;;
10/03/2016 19:41:04;LOGON;01495929;;
10/03/2016 19:41:17;VISIT;01495929;REL_TUR_UT;
10/03/2016 23:14:06;LOGOFF;01495929;;
11/03/2016 00:47:50;LOGON;01495929;;
11/03/2016 00:47:56;VISIT;01495929;STOPS_UTL3;
11/03/2016 01:00:01;EXPIRE SESSION;01495929;;
11/03/2016 01:00:18;LOGON;01495929;;
11/03/2016 01:00:27;VISIT;01495929;STOPS_UTL3;
11/03/2016 01:04:48;VISIT;01495929;G_RTUTIL_A;
11/03/2016 01:48:02;VISIT;01495929;STOPS_UTL3;
11/03/2016 04:49:19;LOGOFF;01495929;;
11/03/2016 01:49:25;LOGON;01495929;;
11/03/2016 01:49:33;VISIT;01495929;STOPS_UTL3;
11/03/2016 02:22:06;VISIT;01495929;G_RTUTIL_A;
11/03/2016 02:22:13;VISIT;01495929;STOPS_UTL3;
11/03/2016 05:38:34;LOGOFF;01495929;;
11/03/2016 02:47:16;LOGON;01495929;;
11/03/2016 02:48:04;VISIT;01495929;G_RTUTIL_A;
11/03/2016 06:04:30;LOGOFF;01495929;;
11/03/2016 03:20:21;LOGON;01495929;;
11/03/2016 03:20:31;VISIT;01495929;G_RTUTIL_A;
11/03/2016 03:33:12;VISIT;01495929;STOPS_UTL3;
11/03/2016 03:34:11;VISIT;01495929;STP0_SUP  ;
11/03/2016 03:38:18;VISIT;01495929;STOPS_UTL3;
11/03/2016 04:16:41;VISIT;01495929;STP0_SUP  ;
11/03/2016 07:33:57;LOGOFF;01495929;;
11/03/2016 04:40:50;LOGON;01495929;;
11/03/2016 04:40:59;VISIT;01495929;G_RTUTIL_A;
11/03/2016 04:52:39;VISIT;01495929;STOPS_UTL3;
11/03/2016 04:53:44;VISIT;01495929;G_RTUTIL_A;
11/03/2016 05:20:12;VISIT;01495929;STOPS_UTL3;
11/03/2016 05:20:32;VISIT;01495929;STP0_SUP  ;
11/03/2016 05:21:46;VISIT;01495929;REL_TUR_UT;
11/03/2016 05:22:48;VISIT;01495929;G_RTUTIL_A;
11/03/2016 05:24:06;VISIT;01495929;REL_TUR_UT;
11/03/2016 05:35:03;VISIT;01495929;G_RTUTIL_A;
11/03/2016 05:39:14;VISIT;01495929;REL_TUR_UT;
11/03/2016 05:49:30;VISIT;01495929;G_RTUTIL_A;
11/03/2016 05:50:04;VISIT;01495929;STOPS_UTL3;
11/03/2016 05:51:01;VISIT;01495929;G_RTUTIL_A;
11/03/2016 06:42:32;EXPIRE SESSION;01495929;;
11/03/2016 18:33:14;LOGON;01495929;;
11/03/2016 18:33:23;VISIT;01495929;STOPS_UTL3;
11/03/2016 19:00:01;EXPIRE SESSION;01495929;;
11/03/2016 22:42:43;LOGON;01495929;;
11/03/2016 22:42:50;VISIT;01495929;G_RTUTIL_A;
11/03/2016 22:49:45;VISIT;01495929;STOPS_UTL3;
11/03/2016 22:52:00;VISIT;01495929;STP0_SUP  ;
12/03/2016 02:10:53;LOGOFF;01495929;;
11/03/2016 23:12:23;LOGON;01495929;;
11/03/2016 23:12:29;VISIT;01495929;G_RTUTIL_A;
12/03/2016 02:13:11;LOGOFF;01495929;;
11/03/2016 23:50:26;LOGON;01495929;;
11/03/2016 23:50:32;VISIT;01495929;G_RTUTIL_A;
12/03/2016 03:05:36;LOGOFF;01495929;;
12/03/2016 00:07:25;LOGON;01495929;;
12/03/2016 00:07:30;VISIT;01495929;G_RTUTIL_A;
12/03/2016 00:15:14;VISIT;01495929;STOPS_UTL3;
12/03/2016 00:15:44;VISIT;01495929;STP0_SUP  ;
12/03/2016 00:26:22;VISIT;01495929;G_RTUTIL_A;
12/03/2016 03:41:25;LOGOFF;01495929;;
12/03/2016 01:26:28;LOGON;01495929;;
12/03/2016 01:26:33;VISIT;01495929;STOPS_UTL3;
12/03/2016 01:28:17;VISIT;01495929;G_RTUTIL_A;
12/03/2016 04:43:29;LOGOFF;01495929;;
12/03/2016 01:57:44;LOGON;01495929;;
12/03/2016 01:57:52;VISIT;01495929;G_RTUTIL_A;
12/03/2016 02:22:00;VISIT;01495929;STOPS_UTL3;
12/03/2016 02:34:38;VISIT;01495929;STP0_SUP  ;
12/03/2016 02:34:45;VISIT;01495929;REL_TUR_UT;
12/03/2016 02:39:52;VISIT;01495929;STOPS_UTL3;
12/03/2016 05:54:55;LOGOFF;01495929;;
12/03/2016 03:48:25;LOGON;01495929;;
12/03/2016 03:48:34;VISIT;01495929;STOPS_UTL3;
12/03/2016 03:53:00;VISIT;01495929;G_RTUTIL_A;
12/03/2016 03:53:47;VISIT;01495929;STOPS_UTL3;
12/03/2016 03:55:06;VISIT;01495929;STP0_SUP  ;
12/03/2016 04:28:19;VISIT;01495929;G_RTUTIL_A;
12/03/2016 04:33:13;VISIT;01495929;REL_TUR_UT;
12/03/2016 04:37:15;VISIT;01495929;G_RTUTIL_A;
12/03/2016 05:42:50;VISIT;01495929;REL_TUR_UT;
12/03/2016 05:44:19;VISIT;01495929;G_RTUTIL_A;
12/03/2016 05:45:28;VISIT;01495929;REL_TUR_UT;
12/03/2016 05:48:57;VISIT;01495929;STOPS_UTL3;
12/03/2016 06:19:07;EXPIRE SESSION;01495929;;
15/03/2016 01:43:57;LOGON;01495929;;
15/03/2016 01:44:52;VISIT;01495929;STOPS_UTL3;
15/03/2016 01:48:26;VISIT;01495929;STP0_SUP  ;
15/03/2016 01:50:10;VISIT;01495929;G_RTUTIL_A;
15/03/2016 02:09:46;VISIT;01495929;STOPS_UTL3;
15/03/2016 02:18:40;VISIT;01495929;G_RTUTIL_A;
15/03/2016 02:20:09;VISIT;01495929;STOPS_UTL3;
15/03/2016 02:53:11;VISIT;01495929;G_RTUTIL_A;
15/03/2016 06:42:24;LOGOFF;01495929;;
15/03/2016 03:42:30;LOGON;01495929;;
15/03/2016 03:42:40;VISIT;01495929;G_RTUTIL_A;
15/03/2016 04:17:46;VISIT;01495929;STP0_SUP  ;
15/03/2016 05:00:08;VISIT;01495929;G_RTUTIL_A;
15/03/2016 05:26:27;VISIT;01495929;REL_TUR_UT;
15/03/2016 05:55:58;VISIT;01495929;G_RTUTIL_A;
15/03/2016 05:57:22;VISIT;01495929;STOPS_UTL3;
15/03/2016 08:58:37;LOGOFF;01495929;;
15/03/2016 21:27:20;LOGON;01495929;;
15/03/2016 21:27:33;VISIT;01495929;STOPS_UTL3;
15/03/2016 21:27:40;VISIT;01495929;STP0_SUP  ;
15/03/2016 21:28:10;EXPIRE SESSION;01495929;;
16/03/2016 03:33:03;LOGON;01495929;;
16/03/2016 03:33:10;VISIT;01495929;STOPS_UTL3;
16/03/2016 03:33:30;VISIT;01495929;STP0_SUP  ;
16/03/2016 04:02:37;LOGON;01495929;;
16/03/2016 04:02:50;VISIT;01495929;G_RTUTIL_A;
16/03/2016 04:14:27;EXPIRE SESSION;01495929;;
16/03/2016 07:27:36;LOGOFF;01495929;;
16/03/2016 04:34:15;LOGON;01495929;;
16/03/2016 04:34:20;VISIT;01495929;G_RTUTIL_A;
16/03/2016 05:03:48;VISIT;01495929;REL_TUR_UT;
16/03/2016 05:07:35;VISIT;01495929;STOPS_UTL3;
16/03/2016 05:07:35;VISIT;01495929;REL_TUR_UT;
16/03/2016 05:07:59;VISIT;01495929;STOPS_UTL3;
16/03/2016 05:07:59;VISIT;01495929;REL_TUR_UT;
16/03/2016 05:10:08;VISIT;01495929;G_RTUTIL_A;
16/03/2016 05:22:47;VISIT;01495929;REL_TUR_UT;
16/03/2016 05:43:49;VISIT;01495929;G_RTUTIL_A;
16/03/2016 05:56:50;VISIT;01495929;STOPS_UTL3;
16/03/2016 06:07:59;VISIT;01495929;STP0_SUP  ;
16/03/2016 06:39:53;EXPIRE SESSION;01495929;;
18/03/2016 23:02:01;LOGON;01495929;;
18/03/2016 23:02:55;VISIT;01495929;STOPS_UTL3;
18/03/2016 23:11:51;VISIT;01495929;STP0_SUP  ;
19/03/2016 02:12:06;LOGOFF;01495929;;
19/03/2016 01:45:13;LOGON;01495929;;
19/03/2016 01:45:23;VISIT;01495929;STOPS_UTL3;
19/03/2016 05:13:01;LOGOFF;01495929;;
19/03/2016 03:08:18;LOGON;01495929;;
19/03/2016 03:08:23;VISIT;01495929;STOPS_UTL3;
19/03/2016 03:10:06;VISIT;01495929;G_RTUTIL_A;
19/03/2016 03:14:03;LOGON;01495929;;
19/03/2016 03:14:10;VISIT;01495929;G_RTUTIL_A;
19/03/2016 06:47:11;LOGOFF;01495929;;
19/03/2016 04:00:56;LOGON;01495929;;
19/03/2016 04:01:00;VISIT;01495929;G_RTUTIL_A;
19/03/2016 04:17:14;VISIT;01495929;STOPS_UTL3;
19/03/2016 04:31:19;VISIT;01495929;STP0_SUP  ;
19/03/2016 04:35:35;VISIT;01495929;G_RTUTIL_A;
19/03/2016 05:02:21;VISIT;01495929;STOPS_UTL3;
19/03/2016 05:03:22;VISIT;01495929;G_RTUTIL_A;
19/03/2016 05:07:49;VISIT;01495929;REL_TUR_UT;
19/03/2016 05:09:14;VISIT;01495929;G_RTUTIL_A;
19/03/2016 05:21:07;VISIT;01495929;STOPS_UTL3;
19/03/2016 08:23:54;LOGOFF;01495929;;
19/03/2016 05:23:59;LOGON;01495929;;
19/03/2016 05:24:05;VISIT;01495929;STOPS_UTL3;
19/03/2016 05:32:35;VISIT;01495929;G_RTUTIL_A;
19/03/2016 05:39:40;VISIT;01495929;REL_TUR_UT;
19/03/2016 05:39:53;VISIT;01495929;G_RTUTIL_A;
19/03/2016 05:40:56;VISIT;01495929;REL_TUR_UT;
19/03/2016 05:41:36;VISIT;01495929;STOPS_UTL3;
19/03/2016 05:54:49;VISIT;01495929;G_RTUTIL_A;
19/03/2016 05:58:35;VISIT;01495929;STOPS_UTL3;
19/03/2016 06:40:07;EXPIRE SESSION;01495929;;
19/03/2016 19:10:19;LOGON;01495929;;
19/03/2016 19:10:26;VISIT;01495929;STOPS_UTL3;
19/03/2016 21:46:02;VISIT;01495929;G_RTUTIL_A;
20/03/2016 01:29:16;LOGOFF;01495929;;
20/03/2016 02:46:44;LOGON;01495929;;
20/03/2016 02:46:54;VISIT;01495929;STOPS_UTL3;
20/03/2016 03:08:48;LOGON;01495929;;
20/03/2016 03:08:53;VISIT;01495929;STOPS_UTL3;
20/03/2016 03:43:59;VISIT;01495929;G_RTUTIL_A;
20/03/2016 04:17:07;VISIT;01495929;STOPS_UTL3;
20/03/2016 04:29:30;VISIT;01495929;G_RTUTIL_A;
20/03/2016 04:38:43;VISIT;01495929;REL_TUR_UT;
20/03/2016 04:49:55;VISIT;01495929;STOPS_UTL3;
20/03/2016 05:12:49;VISIT;01495929;G_RTUTIL_A;
20/03/2016 05:24:50;VISIT;01495929;STOPS_UTL3;
20/03/2016 05:25:04;VISIT;01495929;G_RTUTIL_A;
20/03/2016 05:25:29;VISIT;01495929;STP0_SUP  ;
20/03/2016 05:30:56;VISIT;01495929;G_RTUTIL_A;
20/03/2016 05:34:40;VISIT;01495929;STOPS_UTL3;
20/03/2016 05:34:50;VISIT;01495929;STP0_SUP  ;
20/03/2016 05:35:32;VISIT;01495929;REL_TUR_UT;
20/03/2016 05:47:50;VISIT;01495929;STOPS_UTL3;
20/03/2016 08:48:27;LOGOFF;01495929;;
22/03/2016 19:46:19;LOGON;01495929;;
22/03/2016 19:46:26;VISIT;01495929;STOPS_UTL3;
22/03/2016 19:50:53;VISIT;01495929;STP0_SUP  ;
22/03/2016 22:51:49;LOGOFF;01495929;;
22/03/2016 21:19:44;LOGON;01495929;;
22/03/2016 21:19:50;VISIT;01495929;STOPS_UTL3;
22/03/2016 21:56:46;EXPIRE SESSION;01495929;;
23/03/2016 01:03:19;LOGON;01495929;;
23/03/2016 01:03:42;VISIT;01495929;STOPS_UTL3;
23/03/2016 04:54:27;LOGOFF;01495929;;
23/03/2016 01:57:53;LOGON;01495929;;
23/03/2016 01:57:59;VISIT;01495929;STP0_SUP  ;
23/03/2016 02:00:07;VISIT;01495929;STOPS_UTL3;
23/03/2016 02:00:15;VISIT;01495929;G_RTUTIL_A;
23/03/2016 05:57:00;LOGOFF;01495929;;
23/03/2016 03:06:55;LOGON;01495929;;
23/03/2016 03:07:03;VISIT;01495929;G_RTUTIL_A;
23/03/2016 04:46:35;VISIT;01495929;STOPS_UTL3;
23/03/2016 04:52:11;VISIT;01495929;G_RTUTIL_A;
23/03/2016 05:06:38;VISIT;01495929;REL_TUR_UT;
23/03/2016 05:20:05;VISIT;01495929;G_RTUTIL_A;
23/03/2016 05:23:15;VISIT;01495929;REL_TUR_UT;
23/03/2016 05:26:57;VISIT;01495929;STOPS_UTL3;
23/03/2016 05:27:06;VISIT;01495929;G_RTUTIL_A;
23/03/2016 05:36:40;VISIT;01495929;REL_TUR_UT;
23/03/2016 05:43:30;VISIT;01495929;G_RTUTIL_A;
23/03/2016 05:43:54;VISIT;01495929;STOPS_UTL3;
23/03/2016 08:43:58;LOGOFF;01495929;;
24/03/2016 02:38:29;LOGON;01495929;;
24/03/2016 02:38:35;VISIT;01495929;STOPS_UTL3;
24/03/2016 02:48:17;VISIT;01495929;STP0_SUP  ;
24/03/2016 02:49:40;VISIT;01495929;STOPS_UTL3;
24/03/2016 03:09:17;LOGON;01495929;;
24/03/2016 03:09:22;VISIT;01495929;STOPS_UTL3;
24/03/2016 03:09:30;VISIT;01495929;G_RTUTIL_A;
24/03/2016 07:12:18;LOGOFF;01495929;;
24/03/2016 04:20:40;LOGON;01495929;;
24/03/2016 04:20:47;VISIT;01495929;STOPS_UTL3;
24/03/2016 04:20:53;VISIT;01495929;G_RTUTIL_A;
24/03/2016 05:11:17;VISIT;01495929;STOPS_UTL3;
24/03/2016 05:13:36;VISIT;01495929;G_RTUTIL_A;
24/03/2016 05:17:28;VISIT;01495929;STOPS_UTL3;
24/03/2016 05:19:56;VISIT;01495929;REL_TUR_UT;
24/03/2016 05:21:30;VISIT;01495929;G_RTUTIL_A;
24/03/2016 05:33:57;VISIT;01495929;REL_TUR_UT;
24/03/2016 05:53:03;VISIT;01495929;G_RTUTIL_A;
24/03/2016 05:53:24;VISIT;01495929;REL_TURNO ;
24/03/2016 05:53:29;VISIT;01495929;REL_TUR_UT;
24/03/2016 09:00:57;LOGOFF;01495929;;
27/03/2016 03:50:32;LOGON;01495929;;
27/03/2016 03:52:47;VISIT;01495929;STOPS_UTL3;
27/03/2016 06:56:01;LOGOFF;01495929;;
27/03/2016 03:56:06;LOGON;01495929;;
27/03/2016 03:56:12;VISIT;01495929;STOPS_UTL3;
27/03/2016 07:19:24;LOGOFF;01495929;;
27/03/2016 04:23:07;LOGON;01495929;;
27/03/2016 04:23:12;VISIT;01495929;STOPS_UTL3;
27/03/2016 04:37:21;VISIT;01495929;STOPS_UT18;
27/03/2016 04:38:00;VISIT;01495929;H_05_OPRU ;
27/03/2016 04:38:37;VISIT;01495929;C_1_TV    ;
27/03/2016 04:38:37;VISIT;01495929;PL_R1TP   ;
27/03/2016 04:39:14;VISIT;01495929;C_1_TV    ;
27/03/2016 04:39:14;VISIT;01495929;A_5_placa ;
27/03/2016 04:39:39;VISIT;01495929;G_RTUTIL_A;
27/03/2016 04:40:12;LOGON;01495929;;
27/03/2016 04:40:48;VISIT;01495929;STOPS_UTL3;
27/03/2016 04:40:57;VISIT;01495929;STP0_SUP  ;
27/03/2016 04:42:48;VISIT;01495929;G_RTUTIL_A;
27/03/2016 04:55:09;VISIT;01495929;REL_TUR_UT;
27/03/2016 05:01:57;VISIT;01495929;STOPS_UTL3;
27/03/2016 05:08:36;VISIT;01495929;G_RTUTIL_A;
27/03/2016 05:10:04;EXPIRE SESSION;01495929;;
27/03/2016 05:21:23;VISIT;01495929;STOPS_UTL3;
27/03/2016 05:21:33;VISIT;01495929;REL_TUR_UT;
27/03/2016 05:22:21;VISIT;01495929;G_RTUTIL_A;
27/03/2016 05:27:52;VISIT;01495929;REL_TUR_UT;
27/03/2016 05:28:56;VISIT;01495929;G_RTUTIL_A;
27/03/2016 05:50:35;VISIT;01495929;REL_TUR_UT;
27/03/2016 05:54:21;VISIT;01495929;STOPS_UTL3;
27/03/2016 08:55:00;LOGOFF;01495929;;
27/03/2016 19:35:46;LOGON;01495929;;
27/03/2016 19:35:54;VISIT;01495929;G_RTUTIL_A;
27/03/2016 19:37:19;VISIT;01495929;STOPS_UTL3;
27/03/2016 22:38:28;LOGOFF;01495929;;172.23.141.26
28/03/2016 01:03:10;LOGON;01495929;;
28/03/2016 01:03:17;VISIT;01495929;STOPS_UTL3;
28/03/2016 04:03:55;LOGOFF;01495929;;
28/03/2016 01:40:36;LOGON;01495929;;
28/03/2016 01:40:42;VISIT;01495929;STOPS_UTL3;
28/03/2016 01:54:01;VISIT;01495929;G_RTUTIL_A;
28/03/2016 02:09:46;VISIT;01495929;STOPS_UTL3;
28/03/2016 02:10:28;VISIT;01495929;STP0_SUP  ;
28/03/2016 05:27:16;LOGOFF;01495929;;
28/03/2016 04:25:56;LOGON;01495929;;
28/03/2016 04:26:05;VISIT;01495929;G_RTUTIL_A;
28/03/2016 05:18:15;VISIT;01495929;STOPS_UTL3;
28/03/2016 05:18:55;VISIT;01495929;STP0_SUP  ;
28/03/2016 05:19:55;VISIT;01495929;G_RTUTIL_A;
28/03/2016 05:35:18;VISIT;01495929;STOPS_UTL3;
28/03/2016 05:37:18;VISIT;01495929;G_RTUTIL_A;
28/03/2016 05:43:37;VISIT;01495929;REL_TUR_UT;
28/03/2016 05:48:49;VISIT;01495929;G_RTUTIL_A;
28/03/2016 05:51:54;VISIT;01495929;STOPS_UTL3;
28/03/2016 05:52:20;VISIT;01495929;STP0_SUP  ;
28/03/2016 05:52:57;VISIT;01495929;STOPS_UTL3;
28/03/2016 08:53:07;LOGOFF;01495929;;
28/03/2016 05:57:32;LOGON;01495929;;
28/03/2016 05:57:37;VISIT;01495929;STOPS_UTL3;
28/03/2016 06:28:07;EXPIRE SESSION;01495929;;
30/03/2016 21:54:13;LOGON;01495929;;
30/03/2016 21:54:19;VISIT;01495929;STOPS_UTL3;
31/03/2016 00:56:00;LOGOFF;01495929;;
31/03/2016 00:34:08;LOGON;01495929;;
31/03/2016 00:34:20;VISIT;01495929;STOPS_UTL3;
31/03/2016 03:34:51;LOGOFF;01495929;;
31/03/2016 00:37:53;LOGON;01495929;;
31/03/2016 00:40:29;VISIT;01495929;STOPS_UTL3;
31/03/2016 03:42:45;LOGOFF;01495929;;
31/03/2016 00:44:37;LOGON;01495929;;
31/03/2016 00:44:46;VISIT;01495929;STOPS_UTL3;
31/03/2016 03:45:21;LOGOFF;01495929;;
31/03/2016 02:17:48;LOGON;01495929;;
31/03/2016 02:17:52;VISIT;01495929;STOPS_UTL3;
31/03/2016 02:18:07;VISIT;01495929;G_RTUTIL_A;
31/03/2016 02:21:45;VISIT;01495929;STOPS_UTL3;
31/03/2016 02:26:34;VISIT;01495929;STP0_SUP  ;
31/03/2016 05:30:50;LOGOFF;01495929;;
31/03/2016 02:36:56;LOGON;01495929;;
31/03/2016 02:37:01;VISIT;01495929;G_RTUTIL_A;
31/03/2016 05:53:55;LOGOFF;01495929;;
31/03/2016 05:12:50;LOGON;01495929;;
31/03/2016 05:12:55;VISIT;01495929;G_RTUTIL_A;
31/03/2016 05:23:21;VISIT;01495929;REL_TUR_UT;
31/03/2016 05:25:13;VISIT;01495929;G_RTUTIL_A;
31/03/2016 05:27:26;VISIT;01495929;REL_TUR_UT;
31/03/2016 05:36:34;VISIT;01495929;STOPS_UTL3;
31/03/2016 05:37:20;VISIT;01495929;STP0_SUP  ;
